onset	duration	"“text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
161493.29751825868	2750.0	n/a	601	71	2750	311.702481741	stim	stop-signal	642	1718551	0.0-25.33-1.33	beast_fmri_test	276	1715801,/,1716480,/,1717162,/,1717840,/,1718521,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	33.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
161493.29751825868	311.70248174137794	n/a	601	71	2750	311.702481741	stim	stop-signal	642	1718551	0.0-25.33-1.33	beast_fmri_test	276	1715801,/,1716480,/,1717162,/,1717840,/,1718521,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	33.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
162681	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	643	1719427	0.0-25.34-0.34	beast_fmri_test	276	1719199,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
161985.34411868709	2750	n/a	1889	71	2750	698.655881313	stim	stop-signal	644	1722180	0.0-25.34-1.34	beast_fmri_test	276	1719876,/,1720557,/,1721236,/,1721916,/,1722597,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	34.0	go	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
164735.34411868709	698.6558813129343	n/a	1889	71	2750	698.655881313	stim	stop-signal	644	1722180	0.0-25.34-1.34	beast_fmri_test	276	1719876,/,1720557,/,1721236,/,1721916,/,1722597,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	34.0	go	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
166705	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	645	1723451	0.0-25.35-0.35	beast_fmri_test	276	1723278,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
165293.97448214842	0.0	n/a	1435	89	2750	1414.02551785	stim	stop-signal	646	1726204	0.0-25.35-1.35	beast_fmri_test	276	1723957,/,1724637,/,1725316,/,1725995,/,1726676,/,1727357,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	2.0	35.0	stop	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
168043.97448214842	2750.0	n/a	1435	89	2750	1414.02551785	stim	stop-signal	646	1726204	0.0-25.35-1.35	beast_fmri_test	276	1723957,/,1724637,/,1725316,/,1725995,/,1726676,/,1727357,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	2.0	35.0	stop	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
168043.97448214842	1414.0255178514944	n/a	1435	89	2750	1414.02551785	stim	stop-signal	646	1726204	0.0-25.35-1.35	beast_fmri_test	276	1723957,/,1724637,/,1725316,/,1725995,/,1726676,/,1727357,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	2.0	35.0	stop	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
171453	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	647	1728199	0.0-25.36-0.36	beast_fmri_test	276	1728036,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
169235.67369363061	2750	n/a	941	89	2750	2217.32630637	stim	stop-signal	648	1730949	0.0-25.36-1.36	beast_fmri_test	276	1728713,/,1729392,/,1730072,/,1730751,/,1731431,/,1732112,/,1732791,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	36.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
171985.67369363061	2217.3263063694253	n/a	941	89	2750	2217.32630637	stim	stop-signal	648	1730949	0.0-25.36-1.36	beast_fmri_test	276	1728713,/,1729392,/,1730072,/,1730751,/,1731431,/,1732112,/,1732791,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	36.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
176999	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	649	1733745	0.0-25.37-0.37	beast_fmri_test	276	1733473,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
176424.74868575786	2750	n/a	616	89	2750	578.251314242	stim	stop-signal	650	1736499	0.0-25.37-1.37	beast_fmri_test	276	1734151,/,1734832,/,1735511,/,1736191,/,1736872,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	37.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
179174.74868575786	578.25131424208018	n/a	616	89	2750	578.251314242	stim	stop-signal	650	1736499	0.0-25.37-1.37	beast_fmri_test	276	1734151,/,1734832,/,1735511,/,1736191,/,1736872,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	37.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
180896	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	651	1737642	0.0-25.38-0.38	beast_fmri_test	276	1737551,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
180582.32030925388	0.0	n/a	486	89	2750	315.679690746	stim	stop-signal	652	1740394	0.0-25.38-1.38	beast_fmri_test	276	1738231,/,1738911,/,1739592,/,1740271,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	38.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
183332.32030925388	2750.0	n/a	486	89	2750	315.679690746	stim	stop-signal	652	1740394	0.0-25.38-1.38	beast_fmri_test	276	1738231,/,1738911,/,1739592,/,1740271,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	38.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
183332.32030925388	315.67969074603366	n/a	486	89	2750	315.679690746	stim	stop-signal	652	1740394	0.0-25.38-1.38	beast_fmri_test	276	1738231,/,1738911,/,1739592,/,1740271,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	38.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
184536	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	653	1741282	0.0-25.39-0.39	beast_fmri_test	276	1740953,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
184450.33801323758	0.0	n/a	642	89	2750	85.6619867624	stim	stop-signal	654	1744032	0.0-25.39-1.39	beast_fmri_test	276	1741631,/,1742312,/,1742992,/,1743669,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	39.0	stop	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
187200.33801323758	2750.0	n/a	642	89	2750	85.6619867624	stim	stop-signal	654	1744032	0.0-25.39-1.39	beast_fmri_test	276	1741631,/,1742312,/,1742992,/,1743669,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	39.0	stop	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
187200.33801323758	85.66198676239415	n/a	642	89	2750	85.6619867624	stim	stop-signal	654	1744032	0.0-25.39-1.39	beast_fmri_test	276	1741631,/,1742312,/,1742992,/,1743669,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	39.0	stop	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
187949	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	655	1744695	0.0-25.40-0.40	beast_fmri_test	276	1744346,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
187833.58814841579	2750	n/a	554	89	2750	120.411851584	stim	stop-signal	656	1747450	0.0-25.40-1.40	beast_fmri_test	276	1745028,/,1745708,/,1746387,/,1747068,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	40.0	go	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
190583.58814841579	120.41185158411993	n/a	554	89	2750	120.411851584	stim	stop-signal	656	1747450	0.0-25.40-1.40	beast_fmri_test	276	1745028,/,1745708,/,1746387,/,1747068,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	40.0	go	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
191397	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	657	1748143	0.0-25.41-0.41	beast_fmri_test	276	1747747,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
189440.36426128913	2750	n/a	1581	89	2750	1959.63573871	stim	stop-signal	658	1750896	0.0-25.41-1.41	beast_fmri_test	276	1748428,/,1749108,/,1749787,/,1750468,/,1751148,/,1751827,/,1752507,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	41.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
192190.36426128913	1959.6357387108355	n/a	1581	89	2750	1959.63573871	stim	stop-signal	658	1750896	0.0-25.41-1.41	beast_fmri_test	276	1748428,/,1749108,/,1749787,/,1750468,/,1751148,/,1751827,/,1752507,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	41.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
196687	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	659	1753433	0.0-25.42-0.42	beast_fmri_test	276	1753188,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
196188.53101582616	2750	n/a	725	71	2750	497.468984174	stim	stop-signal	660	1756182	0.0-25.42-1.42	beast_fmri_test	276	1753864,/,1754542,/,1755223,/,1755902,/,1756583,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	42.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
198938.53101582616	497.46898417374018	n/a	725	71	2750	497.468984174	stim	stop-signal	660	1756182	0.0-25.42-1.42	beast_fmri_test	276	1753864,/,1754542,/,1755223,/,1755902,/,1756583,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	42.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
200507	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	661	1757253	0.0-25.43-0.43	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
199618.48830294423	0.0	n/a	683	71	2750	891.511697056	stim	stop-signal	662	1760006	0.0-25.43-1.43	beast_fmri_test	276	1757263,/,1757941,/,1758622,/,1759302,/,1759983,/,1760662,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	43.0	stop	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
202368.48830294423	2750.0	n/a	683	71	2750	891.511697056	stim	stop-signal	662	1760006	0.0-25.43-1.43	beast_fmri_test	276	1757263,/,1757941,/,1758622,/,1759302,/,1759983,/,1760662,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	43.0	stop	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
202368.48830294423	891.51169705568373	n/a	683	71	2750	891.511697056	stim	stop-signal	662	1760006	0.0-25.43-1.43	beast_fmri_test	276	1757263,/,1757941,/,1758622,/,1759302,/,1759983,/,1760662,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	43.0	stop	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
204724	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	663	1761470	0.0-25.44-0.44	beast_fmri_test	276	1761342,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
203741.10533250798	2750	n/a	1509	89	2750	986.894667492	stim	stop-signal	664	1764224	0.0-25.44-1.44	beast_fmri_test	276	1762023,/,1762701,/,1763382,/,1764062,/,1764742,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	44.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
206491.10533250798	986.89466749199767	n/a	1509	89	2750	986.894667492	stim	stop-signal	664	1764224	0.0-25.44-1.44	beast_fmri_test	276	1762023,/,1762701,/,1763382,/,1764062,/,1764742,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	44.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
209041	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	665	1765787	0.0-25.45-0.45	beast_fmri_test	276	1765422,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
207048.96041108621	0.0	n/a	1077	89	2750	1996.03958891	stim	stop-signal	666	1768541	0.0-25.45-1.45	beast_fmri_test	276	1766103,/,1766783,/,1767463,/,1768141,/,1768822,/,1769503,/,1770183,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2750.0	2.0	45.0	stop	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
209798.96041108621	2750.0	n/a	1077	89	2750	1996.03958891	stim	stop-signal	666	1768541	0.0-25.45-1.45	beast_fmri_test	276	1766103,/,1766783,/,1767463,/,1768141,/,1768822,/,1769503,/,1770183,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2750.0	2.0	45.0	stop	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
209798.96041108621	1996.0395889138849	n/a	1077	89	2750	1996.03958891	stim	stop-signal	666	1768541	0.0-25.45-1.45	beast_fmri_test	276	1766103,/,1766783,/,1767463,/,1768141,/,1768822,/,1769503,/,1770183,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2750.0	2.0	45.0	stop	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
214375	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	667	1771121	0.0-25.46-0.46	beast_fmri_test	276	1770863,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
214032.22327944683	2750	n/a	749	71	2750	342.776720553	stim	stop-signal	668	1773871	0.0-25.46-1.46	beast_fmri_test	276	1771539,/,1772218,/,1772898,/,1773579,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	46.0	go	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
216782.22327944683	342.77672055319124	n/a	749	71	2750	342.776720553	stim	stop-signal	668	1773871	0.0-25.46-1.46	beast_fmri_test	276	1771539,/,1772218,/,1772898,/,1773579,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	46.0	go	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
232532	15000	n/a	-1	-1	15000	0.0	practice-no-stop-feedback	poldrack-single-stim	669	1789278	0.0-26.0	beast_fmri_test	276	1774279,/,1774938,/,1775619,/,1776299,/,1776978,/,1777659,/,1778339,/,1779017,/,1779698,/,1780379,/,1781058,/,1781737,/,1782419,/,1783097,/,1783776,/,1784453,/,1785134,/,1785815,/,1786493,/,1787174,/,1787854,/,1788535,/,1789213,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 3 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	15000.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	practice-no-stop-feedback
233036	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	670	1789782	0.0-27.0-0.0	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
232845.24524300825	2750	n/a	406	89	2750	193.754756992	stim	stop-signal	671	1792535	0.0-27.0-1.0	beast_fmri_test	276	1789893,/,1790574,/,1791252,/,1791934,/,1792614,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	n/a	go_stim
235595.24524300825	193.7547569918344	n/a	406	89	2750	193.754756992	stim	stop-signal	671	1792535	0.0-27.0-1.0	beast_fmri_test	276	1789893,/,1790574,/,1791252,/,1791934,/,1792614,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	n/a	ITI
236546	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	672	1793292	0.0-27.1-0.1	beast_fmri_test	276	1793291,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
234134.38075376838	2750	n/a	1001	89	2750	2411.61924623	stim	stop-signal	673	1796042	0.0-27.1-1.1	beast_fmri_test	276	1793969,/,1794649,/,1795329,/,1796009,/,1796689,/,1797369,/,1798049,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	n/a	go_stim
236884.38075376838	2411.6192462317085	n/a	1001	89	2750	2411.61924623	stim	stop-signal	673	1796042	0.0-27.1-1.1	beast_fmri_test	276	1793969,/,1794649,/,1795329,/,1796009,/,1796689,/,1797369,/,1798049,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	n/a	ITI
242273	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	674	1799019	0.0-27.2-0.2	beast_fmri_test	276	1798730,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
237276.0	temp_go_duration	n/a	1203	89	2750	5000.0	stim	stop-signal	675	1801772	0.0-27.2-1.2	beast_fmri_test	276	1799409,/,1800089,/,1800769,/,1801450,/,1802130,/,1802809,/,1803487,/,1804165,/,1804844,/,1805525,/,1806205,/	t,t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	0.0	go_stim
